,Unnamed: 0,Trait1,Trait2,r.xmate.yz,r.wmate.yz,p.xmate.ivw,r.xmate.yy,r.xmate.zz,r.xmate.yz.pred
574,588,grip_strength_left,birth_weight,0.0204004508583569,0.100141391717936,8.91183841676661e-09,0.0777317219074541,0.0279088273957597,0.01045335452265447
575,589,grip_strength_left,bmi,-0.0410342774453934,-0.0078524553831213,5.6077696390214e-31,0.0777317219074541,0.243502436555575,-0.002475464012319156
576,590,grip_strength_left,body_fat_percentage,-0.0368089662031143,-0.0738433879289553,3.04570124420545e-25,0.0777317219074541,0.225298155965094,-0.021888119681067127
577,591,grip_strength_left,diastolic,0.001567585478346,0.0598614669692577,0.65866108600961,0.0777317219074541,0.0852549955010345,0.009659264931387126
578,592,grip_strength_left,eduyears,0.062980133154498,0.072612576239777,7.18341487529979e-71,0.0777317219074541,0.453761283781514,0.037138179992844314
579,593,grip_strength_left,evening_chronotype,0.0104388969946531,-0.0090562550489581,0.0032610672653546,0.0777317219074541,-0.0938084568738614,0.00014660548730104967
580,594,grip_strength_left,fathers_age,0.0178537188327241,0.0187679634295224,4.84868235552848e-07,0.0777317219074541,0.0289430603641982,0.001996961702679181
581,595,grip_strength_left,FEV1_zscore,-0.0282177514254502,-0.124157509372658,1.7888159493025e-15,0.0777317219074541,0.0806883676498037,-0.019260646640281185
582,596,grip_strength_left,fiq_score,0.031736369949877,0.0484608520819371,3.54274426339091e-19,0.0777317219074541,0.144480744255713,0.010626800183021905
583,597,grip_strength_left,FVC_zscore,-0.0295269146298053,-0.128867027336209,8.46337470560517e-17,0.0777317219074541,0.0993553326749713,-0.02228941179066041
584,598,grip_strength_left,glucose_fasting_adj,-0.0143003917146204,-0.037545908791182,5.5661921829129e-05,0.0777317219074541,0.0765519660829798,-0.005750730959973666
585,600,grip_strength_left,grip_strength_right,0.0827659210230974,0.776425464193033,3.8498020578113103e-121,0.0777317219074541,0.0889363507296239,0.08071518347533231
586,601,grip_strength_left,heel_bmd,0.0115284124625462,0.0426195780774656,0.0011576087996867,0.0777317219074541,0.0205936397919018,0.004176483931811991
587,602,grip_strength_left,heel_bmd_tscore,0.0102354728038309,0.0397715915681156,0.0039182204953209,0.0777317219074541,0.0233702383606294,0.004007534545792415
588,603,grip_strength_left,heel_qui,0.0108748665504705,0.0433004921334478,0.0021772910541492,0.0777317219074541,0.020146538643004,0.004223814416814924
589,604,grip_strength_left,hip_circumference,-0.0175973103036772,0.0343745021306437,7.03609557984049e-07,0.0777317219074541,0.184916998528164,0.00889214936492883
590,605,grip_strength_left,LDL_fasting_statin_adj,-0.0016810367620528,0.0124044253506138,0.635686569671619,0.0777317219074541,0.056548756069909,0.0016581868478016501
591,606,grip_strength_left,lifetime_sexual_partners,0.0005701621418171,0.0219377792074698,0.872347576131942,0.0777317219074541,0.135460719788282,0.004626621980225473
592,607,grip_strength_left,logMAR_final_left,-0.0168217770877849,-0.0789968385632394,2.12287171869078e-06,0.0777317219074541,0.0133174806424065,-0.007141187080186893
593,608,grip_strength_left,logMAR_final_right,-0.0166139224668137,-0.074896823491764,2.83198957024615e-06,0.0777317219074541,0.0133903275547426,-0.006780106666533638
594,609,grip_strength_left,max_daily_cigarettes,-0.016826146948429,-0.0223527268737724,2.10995302788074e-06,0.0777317219074541,0.0352861945649113,-0.0025182025882730203
595,610,grip_strength_left,met_physical_activity,-0.0030510380337501,0.0634656440024718,0.389876450232548,0.0777317219074541,0.12122095895355,0.012462154918226397
596,611,grip_strength_left,mothers_age,0.020305956023844,0.0269880334681206,1.04183176972815e-08,0.0777317219074541,0.0223172264714958,0.002693606759524098
597,612,grip_strength_left,neuroticism_score,-0.0178773064378516,-0.088210994232772,4.68085546434703e-07,0.0777317219074541,0.0235691281769081,-0.008851813389448314
598,613,grip_strength_left,number_full_brothers,-0.0208408607273794,-0.0224202181257483,4.2318973393103605e-09,0.0777317219074541,0.0544998932668105,-0.002950790667301827
599,614,grip_strength_left,number_full_sisters,-0.0156424462683333,-0.0142475583666328,1.03926736638622e-05,0.0777317219074541,0.0625986496830995,-0.0019893490718865046
600,615,grip_strength_left,PEF,0.038613222103315,0.197728208486834,1.28948162633902e-27,0.0777317219074541,0.0705027291672711,0.02808440147545354
601,616,grip_strength_left,pulse,-0.0173652075518806,-0.0274340335741146,9.8592285667894e-07,0.0777317219074541,0.104738642037981,-0.004962175988929646
602,617,grip_strength_left,pw_peak_to_peak_time,0.0047036534280524,0.0118617044561768,0.184976212256853,0.0777317219074541,0.0236330158652517,0.0012000406186355784
603,618,grip_strength_left,pw_reflection_index,0.0078759536448015,0.0158252172976,0.0264472772333609,0.0777317219074541,0.0193385533562854,0.0015335385701173059
604,619,grip_strength_left,seated_height,0.0617253684008491,0.197839373615297,5.06083650469541e-68,0.0777317219074541,0.202379914421159,0.05267207675335632
605,620,grip_strength_left,self_reported_health,0.0523219106103836,0.165854339688018,2.38656739243448e-49,0.0777317219074541,0.145583625029172,0.035697735561166004
606,621,grip_strength_left,sleep_duration,0.0122795216108938,0.0084887962480833,0.0005386798096637,0.0777317219074541,0.111951058960143,0.0015962870167817059
607,622,grip_strength_left,SRT_left,0.0040641429111238,-0.0118772011386479,0.252071296416696,0.0777317219074541,0.0566725140481844,-0.0015891771915249482
608,623,grip_strength_left,SRT_right,0.0025236216229239,-0.0131384623731149,0.476970526928088,0.0777317219074541,0.0610038214359683,-0.0018139189908941299
609,624,grip_strength_left,standing_height,0.0566884485895756,0.238474991644778,1.2466127482250799e-57,0.0777317219074541,0.225856910382594,0.06767065409528913
610,625,grip_strength_left,systolic,0.0009005440712931,0.0652401512133635,0.799664307176875,0.0777317219074541,0.0844533233079207,0.010469257214827605
611,626,grip_strength_left,triglycerides_fasting_adj,-0.0253478745257589,-0.0239683020378045,8.96195083633006e-13,0.0777317219074541,0.124193180792883,-0.0047913332104944474
612,627,grip_strength_left,triglycerides_fasting_statin_adj,-0.0277711964491754,-0.0295410698375706,4.90944612293583e-15,0.0777317219074541,0.12865945489121,-0.006032235093033073
613,628,grip_strength_left,waist_circumference,-0.0368809852460499,-0.0202785695531567,2.46645008899093e-25,0.0777317219074541,0.245509345826933,-0.00642973254332332
614,629,grip_strength_left,waist_hip_ratio,-0.0402835112344633,-0.0674048576005082,6.450054313048309e-30,0.0777317219074541,0.156068312727502,-0.015506520260468988
615,630,grip_strength_left,weight,-0.0134099410494226,0.0955877874849802,0.00015711784411,0.0777317219074541,0.212968842804012,0.027115015337662984
616,631,grip_strength_right,alcohol_intake_frequency,0.0535372611179474,0.0730724121468011,1.4141098689537998e-51,0.0889363507296239,0.466363501366422,0.038817635073050596
617,632,grip_strength_right,basal_metabolic_rate,0.0077739000173248,0.186869860573452,0.0284468395887917,0.0889363507296239,0.176563057442496,0.04732928911925697
618,633,grip_strength_right,birth_weight,0.0239090786569363,0.104663745940458,1.5867039686031397e-11,0.0889363507296239,0.0279088273957597,0.012069989351692486
619,634,grip_strength_right,bmi,-0.0419689424106399,-0.0068334411019894,2.48941976403108e-32,0.0889363507296239,0.243502436555575,-0.0022234321471131936
620,635,grip_strength_right,body_fat_percentage,-0.0359915405238653,-0.0564102290893935,3.33480525581165e-24,0.0889363507296239,0.225298155965094,-0.01733158800315621
621,636,grip_strength_right,diastolic,0.0054562940920136,0.0652065672852239,0.124131370675125,0.0889363507296239,0.0852549955010345,0.011227547113168136
622,637,grip_strength_right,eduyears,0.0679306785012945,0.0842612144799348,4.0373366267871e-82,0.0889363507296239,0.453761283781514,0.04373611073344404
623,638,grip_strength_right,evening_chronotype,0.0097703294977004,-0.0071237879259212,0.0058959750029808,0.0889363507296239,-0.0938084568738614,3.496785721772763e-05
624,639,grip_strength_right,fathers_age,0.0162656308678109,0.0211937435567384,4.55195141687432e-06,0.0889363507296239,0.0289430603641982,0.0024909782894164175
625,640,grip_strength_right,FEV1_zscore,-0.03005783721294,-0.121819272154558,2.36204787708456e-17,0.0889363507296239,0.0806883676498037,-0.02022869782554808
626,641,grip_strength_right,fiq_score,0.0364838961332194,0.0662037017600845,7.843047482487e-25,0.0889363507296239,0.144480744255713,0.015196608240009565
627,642,grip_strength_right,FVC_zscore,-0.0296106173038564,-0.122577734599796,6.92355444476068e-17,0.0889363507296239,0.0993553326749713,-0.02255364084778059
628,643,grip_strength_right,glucose_fasting_adj,-0.0170974503162068,-0.0286492038751912,1.44313792637547e-06,0.0889363507296239,0.0765519660829798,-0.004705562582980067
629,644,grip_strength_right,grip_strength_left,0.0827659210230974,0.776425464193033,3.8498020578113103e-121,0.0889363507296239,0.0777317219074541,0.08071518673260916
630,646,grip_strength_right,heel_bmd,0.0065898191472383,0.0403669850945168,0.0632910154510234,0.0889363507296239,0.0205936397919018,0.004406495128998102
631,647,grip_strength_right,heel_bmd_tscore,0.0053704856985158,0.0372029442445759,0.130153823523239,0.0889363507296239,0.0233702383606294,0.004164052975223388
632,648,grip_strength_right,heel_qui,0.0062718669945136,0.039964067677405,0.0771385901742968,0.0889363507296239,0.020146538643004,0.004345016325744762
633,649,grip_strength_right,hip_circumference,-0.014684284320668,0.0414892899160157,3.48668347274653e-05,0.0889363507296239,0.184916998528164,0.011162258102492453
634,650,grip_strength_right,LDL_fasting_statin_adj,-0.0047441534693477,0.0126936105639058,0.181231182819234,0.0889363507296239,0.056548756069909,0.0018373225578923267
635,651,grip_strength_right,lifetime_sexual_partners,0.0013641611179403,0.0166831807723897,0.700657879843806,0.0889363507296239,0.135460719788282,0.003698525734240651
636,652,grip_strength_right,logMAR_final_left,-0.0167923237592636,-0.0831246558076066,2.21303396273378e-06,0.0889363507296239,0.0133174806424065,-0.00843251655205862
637,653,grip_strength_right,logMAR_final_right,-0.0160810637927724,-0.0759174230496214,5.83267633170504e-06,0.0889363507296239,0.0133903275547426,-0.007715466175735392
638,654,grip_strength_right,max_daily_cigarettes,-0.0168586012886164,-0.0176731982414339,2.01766699596476e-06,0.0889363507296239,0.0352861945649113,-0.00218803490164475
639,655,grip_strength_right,met_physical_activity,-0.0036442750153795,0.0453970548842982,0.304396351707196,0.0889363507296239,0.12122095895355,0.009421248040554709
640,656,grip_strength_right,mothers_age,0.0213252558047348,0.030048874486904,1.8382490266458802e-09,0.0889363507296239,0.0223172264714958,0.003333687837202653
641,657,grip_strength_right,neuroticism_score,-0.020214022256773,-0.0851469068409933,1.21280259679997e-08,0.0889363507296239,0.0235691281769081,-0.009492051285516067
642,658,grip_strength_right,number_full_brothers,-0.0220380732300452,-0.0293337681245586,5.2194622210571e-10,0.0889363507296239,0.0544998932668105,-0.0041839648998178176
643,659,grip_strength_right,number_full_sisters,-0.0198741848551545,-0.0194726092504961,2.12080936428021e-08,0.0889363507296239,0.0625986496830995,-0.0029335398076002026
644,660,grip_strength_right,PEF,0.0447069928895516,0.203566979586091,1.82438819792495e-36,0.0889363507296239,0.0705027291672711,0.03101145311496898
645,661,grip_strength_right,pulse,-0.0138288425873249,-0.021897219769178,9.71935981429437e-05,0.0889363507296239,0.104738642037981,-0.004200175128452931
646,662,grip_strength_right,pw_peak_to_peak_time,0.0055158789161899,0.0167144624809893,0.120071917593727,0.0889363507296239,0.0236330158652517,0.0018772212283335262
647,663,grip_strength_right,pw_reflection_index,0.005505815123919,0.0075359327452502,0.120754899772964,0.0889363507296239,0.0193385533562854,0.0008145730987928839
648,664,grip_strength_right,seated_height,0.0626025514928503,0.206133539808977,6.34378761644088e-70,0.0889363507296239,0.202379914421159,0.05679667858310764
649,665,grip_strength_right,self_reported_health,0.0533815751159923,0.161555172067252,2.70308170772275e-51,0.0889363507296239,0.145583625029172,0.03651130615838908
650,666,grip_strength_right,sleep_duration,0.007887986947726,0.0054951126044312,0.0262162363229141,0.0889363507296239,0.111951058960143,0.001093070643361672
651,667,grip_strength_right,SRT_left,0.0040974412491302,-0.0188786874343173,0.248195522728553,0.0889363507296239,0.0566725140481844,-0.002734342349089198
652,668,grip_strength_right,SRT_right,0.0024049467144319,-0.0166177203025264,0.497934937653098,0.0889363507296239,0.0610038214359683,-0.002477706431248716
653,669,grip_strength_right,standing_height,0.06603960352857,0.259141139113003,1.2285756759636099e-77,0.0889363507296239,0.225856910382594,0.07542338982200139
654,670,grip_strength_right,systolic,0.005884120663545,0.0643119738512728,0.0972715598360272,0.0889363507296239,0.0844533233079207,0.011024528024862002
655,671,grip_strength_right,triglycerides_fasting_adj,-0.0244829587076449,-0.0212088470981618,5.14215941369225e-12,0.0889363507296239,0.124193180792883,-0.004469369943494196
656,672,grip_strength_right,triglycerides_fasting_statin_adj,-0.0269895507654809,-0.025779057029637,2.7692341906173702e-14,0.0889363507296239,0.12865945489121,-0.005543036079642072
657,673,grip_strength_right,waist_circumference,-0.0364064271464363,-0.0128719347478069,9.9668219870035e-25,0.0889363507296239,0.245509345826933,-0.004212318177911014
658,674,grip_strength_right,waist_hip_ratio,-0.042845536219944,-0.0632390596853987,1.2555997847254699e-33,0.0889363507296239,0.156068312727502,-0.01522719279436261
659,675,grip_strength_right,weight,-0.0108858390753111,0.105800978759419,0.0021544317205699,0.0889363507296239,0.212968842804012,0.031041169536423507
660,676,heel_bmd,alcohol_intake_frequency,-0.0010289536506565,-0.0003466994868168,0.771835194627313,0.0205936397919018,0.466363501366422,-0.00016721749293843852
661,677,heel_bmd,basal_metabolic_rate,-0.0050419150463473,0.0430896398425144,0.155353688030364,0.0205936397919018,0.176563057442496,0.008450792251696562
662,678,heel_bmd,birth_weight,0.0032279470320522,-0.0169519808192436,0.362996019790048,0.0205936397919018,0.0279088273957597,-0.0008214804473055802
663,679,heel_bmd,bmi,-0.0009561861708635,0.0644919955939503,0.787572916903545,0.0205936397919018,0.243502436555575,0.016881959538322146
664,680,heel_bmd,body_fat_percentage,0.0014610538774359,0.0464602221422196,0.68053000797386,0.0205936397919018,0.225298155965094,0.011348490598407274
665,681,heel_bmd,diastolic,0.0001266725794085,0.0220390318027418,0.971523572025509,0.0205936397919018,0.0852549955010345,0.002327566834051455
666,682,heel_bmd,eduyears,0.0035537997884683,0.0112271701000678,0.316586495770109,0.0205936397919018,0.453761283781514,0.0052757547302815415
667,683,heel_bmd,evening_chronotype,0.0014248485555136,-0.0111109344513478,0.688025410272183,0.0205936397919018,-0.0938084568738614,0.0008149107232646456
668,684,heel_bmd,fathers_age,6.92425609831655e-05,-0.0019718014088851,0.984431725347316,0.0205936397919018,0.0289430603641982,-9.761515227679307e-05
669,685,heel_bmd,FEV1_zscore,-0.0079733537034196,-0.0233089635057153,0.024637617634851,0.0205936397919018,0.0806883676498037,-0.002355550706201762
670,686,heel_bmd,fiq_score,0.0037600021835305,-0.0001462961844312,0.2893229017209,0.0205936397919018,0.144480744255713,-2.408062333649419e-05
671,687,heel_bmd,FVC_zscore,-0.006337904460037,-0.0162146858556369,0.0740766255419666,0.0205936397919018,0.0993553326749713,-0.0019404883274739778
672,688,heel_bmd,glucose_fasting_adj,-0.005047363639265,-0.0006212412161121,0.154907090765421,0.0205936397919018,0.0765519660829798,-6.025416640449007e-05
673,689,heel_bmd,grip_strength_left,0.0115284124625462,0.0426195780774656,0.0011576087996867,0.0205936397919018,0.0777317219074541,0.004176320252918104
674,690,heel_bmd,grip_strength_right,0.0065898191472383,0.0403669850945168,0.0632910154510234,0.0205936397919018,0.0889363507296239,0.004406235897486157
675,692,heel_bmd,heel_bmd_tscore,0.0212118982204727,0.983668301719593,2.2445527681051503e-09,0.0205936397919018,0.0233702383606294,0.021979092116533025
676,693,heel_bmd,heel_qui,0.0202937746836328,0.988784176919735,1.0643934507046e-08,0.0205936397919018,0.020146538643004,0.020368974882350295
677,694,heel_bmd,hip_circumference,-0.0079790642702366,0.041609670125172,0.0245350461459734,0.0205936397919018,0.184916998528164,0.008505981171556737
678,695,heel_bmd,LDL_fasting_statin_adj,-4.37422139428022e-05,-0.0120832871992327,0.990164784078831,0.0205936397919018,0.056548756069909,-0.0009308783429980132
679,696,heel_bmd,lifetime_sexual_partners,-0.0087674883052635,-0.0024674684719009,0.0134753510507675,0.0205936397919018,0.135460719788282,-0.00038402004279079044
680,697,heel_bmd,logMAR_final_left,-0.0013697263383728,-0.008944382715868,0.699494256636225,0.0205936397919018,0.0133174806424065,-0.00030319870383657883
681,698,heel_bmd,logMAR_final_right,-0.0019804295315449,-0.0076240547718546,0.576773571117721,0.0205936397919018,0.0133903275547426,-0.0002590024068650735
682,699,heel_bmd,max_daily_cigarettes,-0.0015635556237229,-0.0018722599745981,0.65948541466266,0.0205936397919018,0.0352861945649113,-0.00010454193307804282
683,700,heel_bmd,met_physical_activity,0.0004157511999102,0.020130744262025,0.906730496414624,0.0205936397919018,0.12122095895355,0.0028467748647879607
684,701,heel_bmd,mothers_age,0.0018368198817068,0.0031299094618145,0.604714130965137,0.0205936397919018,0.0223172264714958,0.00013424052531764248
685,702,heel_bmd,neuroticism_score,-0.0046246187279795,-0.0293213969132473,0.192480230685843,0.0205936397919018,0.0235691281769081,-0.0012931371230026957
686,703,heel_bmd,number_full_brothers,-0.0055032391671808,0.0042426961014313,0.120926910417622,0.0205936397919018,0.0544998932668105,0.0003182238954562031
687,704,heel_bmd,number_full_sisters,0.0043698369382571,-0.0002291114422435,0.218143115933062,0.0205936397919018,0.0625986496830995,-1.903504411188182e-05
688,705,heel_bmd,PEF,0.0060554908609481,0.0229896323509812,0.0879098262330383,0.0205936397919018,0.0705027291672711,0.0020900745848072416
689,706,heel_bmd,pulse,-0.0149988551813956,-0.0427585850361929,2.36531929110506e-05,0.0205936397919018,0.104738642037981,-0.005338092797954054
690,707,heel_bmd,pw_peak_to_peak_time,-0.0026243067339751,-0.005848195341505,0.459570448549104,0.0205936397919018,0.0236330158652517,-0.0002585044355995849
691,708,heel_bmd,pw_reflection_index,0.0067117529910367,0.0174625205612414,0.0585611337887179,0.0205936397919018,0.0193385533562854,0.0006968077173071345
692,709,heel_bmd,seated_height,-0.0031962101438083,0.0007035508093682,0.367725690035459,0.0205936397919018,0.202379914421159,0.0001562466312036802
693,710,heel_bmd,self_reported_health,0.0106165384686334,0.0270315292260208,0.0027714879020416,0.0205936397919018,0.145583625029172,0.004475906232195643
694,711,heel_bmd,sleep_duration,0.0048404065129866,0.0012295191387579,0.172539728442354,0.0205936397919018,0.111951058960143,0.00016259776868667662
695,712,heel_bmd,SRT_left,-0.0021083197697857,-0.0024534499019952,0.552413377867954,0.0205936397919018,0.0566725140481844,-0.00018933919676155178
696,713,heel_bmd,SRT_right,0.0004444682969271,-0.0109497923150769,0.900321624625965,0.0205936397919018,0.0610038214359683,-0.0008922138992988919
697,714,heel_bmd,standing_height,-0.0056745448965165,-0.0249355888158726,0.109784555218345,0.0205936397919018,0.225856910382594,-0.006113382351316445
698,715,heel_bmd,systolic,0.0021129693865927,0.029486081122619,0.551539516704046,0.0205936397919018,0.0844533233079207,0.00308935648641257
699,716,heel_bmd,triglycerides_fasting_adj,0.0007835875849495,0.0081919720792079,0.82523092878739,0.0205936397919018,0.124193180792883,0.0011830662511013686
700,717,heel_bmd,triglycerides_fasting_statin_adj,0.0008634989699933,0.0088336104941551,0.807740683755407,0.0205936397919018,0.12865945489121,0.0013149603742963433
701,718,heel_bmd,waist_circumference,-0.0033952000854788,0.0359495814213831,0.33866708713239,0.0205936397919018,0.245509345826933,0.009506790473277767
702,719,heel_bmd,waist_hip_ratio,0.0029207095325459,0.0137450684248362,0.410459866128994,0.0205936397919018,0.156068312727502,0.0024203016051737823
703,720,heel_bmd,weight,-0.0035124262624644,0.0517552605477739,0.322251262374537,0.0205936397919018,0.212968842804012,0.012006931451686294
704,721,heel_bmd_tscore,alcohol_intake_frequency,-0.001812812094289,-0.0018155544853261,0.60943742351277,0.0233702383606294,0.466363501366422,-0.0008795275082915935
705,722,heel_bmd_tscore,basal_metabolic_rate,-0.0053104925009703,0.041464272093804,0.134507038701067,0.0233702383606294,0.176563057442496,0.008243635296541214
706,723,heel_bmd_tscore,birth_weight,0.003676094325319,-0.014930284448149,0.300217482579381,0.0233702383606294,0.0279088273957597,-0.0007649198100291439
707,724,heel_bmd_tscore,bmi,-0.001099250302852,0.0640014603983657,0.756728236877638,0.0233702383606294,0.243502436555575,0.016919433799913793
708,725,heel_bmd_tscore,body_fat_percentage,0.0019067893910611,0.0475747427048329,0.59102480029079,0.0233702383606294,0.225298155965094,0.011743531450599622
709,726,heel_bmd_tscore,diastolic,0.001749468714611,0.0219343750958337,0.622000006371724,0.0233702383606294,0.0852549955010345,0.0023767354130450388
710,727,heel_bmd_tscore,eduyears,5.4528700131021e-05,0.006117570582603,0.98773966919038,0.0233702383606294,0.453761283781514,0.0028881246389704167
711,728,heel_bmd_tscore,evening_chronotype,0.0001340812652372,-0.0111786270379743,0.969858801363958,0.0233702383606294,-0.0938084568738614,0.0007889821147916272
712,729,heel_bmd_tscore,fathers_age,-0.0012285189604182,-0.003828193524687,0.729186210866947,0.0233702383606294,0.0289430603641982,-0.00020012149515617845
713,730,heel_bmd_tscore,FEV1_zscore,-0.0074315209350253,-0.0215415068695709,0.0362299566755004,0.0233702383606294,0.0806883676498037,-0.002236294872596496
714,731,heel_bmd_tscore,fiq_score,0.0016705618147623,-0.0027551006015174,0.637798462802712,0.0233702383606294,0.144480744255713,-0.0004609355424174551
715,732,heel_bmd_tscore,FVC_zscore,-0.00698062744081,-0.0165809590786984,0.0491501005203418,0.0233702383606294,0.0993553326749713,-0.002029677654728121
716,733,heel_bmd_tscore,glucose_fasting_adj,-0.0058574922799403,-0.0006046213729554,0.0987944784710838,0.0233702383606294,0.0765519660829798,-6.030563824241132e-05
717,734,heel_bmd_tscore,grip_strength_left,0.0102354728038309,0.0397715915681156,0.0039182204953209,0.0233702383606294,0.0777317219074541,0.004007369360730556
718,735,heel_bmd_tscore,grip_strength_right,0.0053704856985158,0.0372029442445759,0.130153823523239,0.0233702383606294,0.0889363507296239,0.004163797442022962
719,736,heel_bmd_tscore,heel_bmd,0.0212118982204727,0.983668301719593,2.2445527681051503e-09,0.0233702383606294,0.0205936397919018,0.021979012307608438
720,738,heel_bmd_tscore,heel_qui,0.0209334733491559,0.981305075207209,3.62350141564417e-09,0.0233702383606294,0.020146538643004,0.02175452758538879
721,739,heel_bmd_tscore,hip_circumference,-0.007732120347215,0.0412149526140525,0.0293279895828855,0.0233702383606294,0.184916998528164,0.00853505388302098
722,740,heel_bmd_tscore,LDL_fasting_statin_adj,0.0009930549864158,-0.0095348496162949,0.779591452183184,0.0233702383606294,0.056548756069909,-0.0007609129846781903
723,741,heel_bmd_tscore,lifetime_sexual_partners,-0.0099092689927384,-0.0039775141998653,0.0052259856239852,0.0233702383606294,0.135460719788282,-0.0006298063618067528
724,742,heel_bmd_tscore,logMAR_final_left,-0.001038562116251,-0.0103681561011042,0.76976815332377,0.0233702383606294,0.0133174806424065,-0.0003802148789553322
725,743,heel_bmd_tscore,logMAR_final_right,-0.0003464223816972,-0.0050805840739288,0.922230048345734,0.0233702383606294,0.0133903275547426,-0.0001866970961491459
726,744,heel_bmd_tscore,max_daily_cigarettes,-0.0012880997746979,-0.0005290350994014,0.716606442711186,0.0233702383606294,0.0352861945649113,-3.100478430527503e-05
727,745,heel_bmd_tscore,met_physical_activity,0.0013273306044002,0.0195108784733459,0.708361663578548,0.0233702383606294,0.12122095895355,0.0028122676840047767
728,746,heel_bmd_tscore,mothers_age,0.0014969957777897,0.0008480581226124,0.673121874555763,0.0233702383606294,0.0223172264714958,3.8724385969379745e-05
729,747,heel_bmd_tscore,neuroticism_score,-0.0051673268781479,-0.028593403565651,0.145332016423158,0.0233702383606294,0.0235691281769081,-0.0013402845028155773
730,748,heel_bmd_tscore,number_full_brothers,-0.0051437117743484,0.0063646539218294,0.147178665952327,0.0233702383606294,0.0544998932668105,0.0004949477732528752
731,749,heel_bmd_tscore,number_full_sisters,0.0055451112793778,0.0014118855527177,0.118123637251978,0.0233702383606294,0.0625986496830995,0.00012119631540670005
732,750,heel_bmd_tscore,PEF,0.0035256874460778,0.0158828101402804,0.320426305602728,0.0233702383606294,0.0705027291672711,0.0014880962373721306
733,751,heel_bmd_tscore,pulse,-0.013792322008701,-0.0385057375502999,0.0001014201520607,0.0233702383606294,0.104738642037981,-0.004913901377583197
734,752,heel_bmd_tscore,pw_peak_to_peak_time,-0.0034508999680506,-0.0125715226072773,0.330802488611227,0.0233702383606294,0.0236330158652517,-0.0005904670133280401
735,753,heel_bmd_tscore,pw_reflection_index,0.0063842461606993,0.0217180259102723,0.0719913644494634,0.0233702383606294,0.0193385533562854,0.0009266695436181346
736,754,heel_bmd_tscore,seated_height,-0.001677637896186,0.0053273545418933,0.636369787513282,0.0233702383606294,0.202379914421159,0.0011971465101631613
737,755,heel_bmd_tscore,self_reported_health,0.0098342752862257,0.0245998042353104,0.0055794246913201,0.0233702383606294,0.145583625029172,0.004140161724860485
738,756,heel_bmd_tscore,sleep_duration,0.0036209390888621,0.0028170240653765,0.307529988682912,0.0233702383606294,0.111951058960143,0.0003802219175377764
739,757,heel_bmd_tscore,SRT_left,-6.82485645982831e-05,0.0037119371357344,0.984655137171824,0.0233702383606294,0.0566725140481844,0.0002967056366537473
740,758,heel_bmd_tscore,SRT_right,0.0024415203293029,0.003338578619731,0.491425324237951,0.0233702383606294,0.0610038214359683,0.00028127504114033527
741,759,heel_bmd_tscore,standing_height,-0.0068634542626883,-0.0258463755326485,0.0530849215015151,0.0233702383606294,0.225856910382594,-0.006403801206020963
742,760,heel_bmd_tscore,systolic,0.0035179691818921,0.0288894617199765,0.321489356791175,0.0233702383606294,0.0844533233079207,0.003106240013280877
743,761,heel_bmd_tscore,triglycerides_fasting_adj,0.0009022468050608,0.0096091382695533,0.799293331736345,0.0233702383606294,0.124193180792883,0.001413824744123647
744,762,heel_bmd_tscore,triglycerides_fasting_statin_adj,0.001016063361655,0.0099854763645244,0.774620507168305,0.0233702383606294,0.12865945489121,0.0015135098923870533
745,763,heel_bmd_tscore,waist_circumference,-0.0036664263284655,0.0372080481930245,0.301492821930617,0.0233702383606294,0.245509345826933,0.009934700157782332
746,764,heel_bmd_tscore,waist_hip_ratio,0.0024179853574317,0.0152824079199893,0.495610772064388,0.0233702383606294,0.156068312727502,0.002732005321874347
747,765,heel_bmd_tscore,weight,-0.0038744359232186,0.0507332702635148,0.274894877519752,0.0233702383606294,0.212968842804012,0.011903980217658231
748,766,heel_qui,alcohol_intake_frequency,-0.0015152725015019,-4.42670416435603e-05,0.669360352522557,0.020146538643004,0.466363501366422,-2.1335351831395935e-05
749,767,heel_qui,basal_metabolic_rate,-0.0045751336066385,0.0429660662534925,0.197284878730398,0.020146538643004,0.176563057442496,0.008408189468272228
750,768,heel_qui,birth_weight,0.0043024106911171,-0.0165837539709994,0.225331633251166,0.020146538643004,0.0279088273957597,-0.000796248110683415
751,769,heel_qui,bmi,-0.0009777799407436,0.0635123431034476,0.782894425476078,0.020146538643004,0.243502436555575,0.016601074579333557
752,770,heel_qui,body_fat_percentage,0.0017005341160158,0.0464840622039945,0.631776895421392,0.020146538643004,0.225298155965094,0.011334774378748455
753,771,heel_qui,diastolic,0.000377574779036,0.0214909043052931,0.915261967559702,0.020146538643004,0.0852549955010345,0.002260229376043941
754,772,heel_qui,eduyears,0.0033430435730221,0.0108525505261263,0.346139511917442,0.020146538643004,0.453761283781514,0.0050959670958498245
755,773,heel_qui,evening_chronotype,0.000963136746888,-0.0110225056127721,0.786067222320203,0.020146538643004,-0.0938084568738614,0.0008133301304167776
756,774,heel_qui,fathers_age,0.0005693644196748,-0.0018216610199968,0.872524905233477,0.020146538643004,0.0289430603641982,-8.936960848167624e-05
757,775,heel_qui,FEV1_zscore,-0.0083391637966657,-0.0234557620228895,0.0187663291747282,0.020146538643004,0.0806883676498037,-0.0023599900366205063
