,Trait1,Trait2,r.xmate.yz,r.xmate.yy,r.xmate.zz,r.wmate.yz,rse.xmate.yz,rse.xmate.yy,rse.xmate.zz,rse.wmate.yz,r.xmate.yz.pred,r.xmate.yz.pred.dwyz,r.xmate.yz.pred.dxyy,r.xmate.yz.pred.dxzz
168,triglycerides_fasting_statin_adj_earliest,lifetime_sexual_partners_mean,-0.011040312484242,0.131627854985515,0.170850074010349,0.0116933880009302,0.0045926266707656,0.0050907404329365,0.008879226699487,0.0053017106532045,0.0034592482948192812,0.2957339857988188,0.010857502773818592,0.010990013547397133
169,triglycerides_fasting_statin_adj_earliest,alcohol_intake_frequency_earliest,-0.0637834288474287,0.131627854985515,0.466523480841898,-0.0839070461008038,0.004991660019019,0.0052676862290866,0.0047682800587678,0.0050736227005884,-0.04707059930526818,0.5558863523774955,-0.05834189556571029,-0.07318599655512943
170,triglycerides_fasting_statin_adj_earliest,max_daily_cigarettes,0.0385502823650282,0.131627854985515,0.0740719456085177,0.115544687401847,0.0050374737686084,0.0053213137396219,0.005867689437544,0.0050588950396392,0.023245925154718572,0.19612264354145387,0.11143366538153225,0.11012317115685227
171,triglycerides_fasting_statin_adj_earliest,sleep_duration_earliest,0.0016976767131536,0.131627854985515,0.112644598240122,0.0227030058232703,0.0051051834188492,0.005332066123413,0.0053313888047186,0.0054167254202628,0.00546288005131299,0.2403733136489776,0.02175667412105004,0.021655133451477262
172,triglycerides_fasting_statin_adj_earliest,evening_chronotype_earliest,-0.0051262531296022,0.131627854985515,-0.101736645754225,0.0288614912965416,0.005068137647011,0.005152289698439,0.0049870203129481,0.0052139375906418,0.0008739139987885878,0.03021401588026655,0.02932030974877254,0.02911463714966004
173,triglycerides_fasting_statin_adj_earliest,met_physical_activity,-0.0082005570469266,0.131627854985515,0.139255786268682,-0.0665028587471721,0.0050670706773189,0.0052821331302155,0.0062850009206374,0.0050516273267568,-0.017621414189712532,0.2628185724786851,-0.06268355298254759,-0.06281387885077062
174,LDL_fasting_statin_adj_earliest,eduyears_mean,-0.0133251452309636,0.0593840444412159,0.455310397955203,-0.0181367167942477,0.0050296131238712,0.0051716193972138,0.0042581359952735,0.0052118479209981,-0.00908677917957217,0.500773979560149,-0.01362984362496611,-0.017132103449092127
175,LDL_fasting_statin_adj_earliest,fiq_score_earliest_scaled,-0.0124156721883117,0.0593840444412159,0.199472613218797,-0.0045521911109025,0.0050385470135675,0.0050735727652952,0.0050022506681767,0.0050559465813555,-0.0011647311945070032,0.25583244719248865,-0.00426951677161152,-0.004430553323437315
176,LDL_fasting_statin_adj_earliest,fathers_age,-0.0023575160372492,0.0593840444412159,0.0299357360164911,-0.0226918742483594,0.0048535050440868,0.0050050775931087,0.0052045210210702,0.0050524431925773,-0.002022196920477081,0.089024668558068,-0.022579836482023722,-0.02252090028098985
177,LDL_fasting_statin_adj_earliest,mothers_age,-0.0037804208894541,0.0593840444412159,0.0211765415524732,-0.0066123471971956,0.0050703428932159,0.0051731068313053,0.0051103982035484,0.0051658554482919,-0.0005320033007128635,0.08044869369600936,-0.006592532721164456,-0.0065724059673326965
178,LDL_fasting_statin_adj_earliest,number_full_brothers,0.0068295828699316,0.0593840444412159,0.0545479716324183,0.0071017414484114,0.0051373029269809,0.0050053256785684,0.005333141531485,0.004995645159532,0.0008064586365452675,0.1135466551736864,0.007034633913006424,0.007030795433935726
179,LDL_fasting_statin_adj_earliest,number_full_sisters,-0.0024093687476375,0.0593840444412159,0.0627871458756391,0.0058486195017538,0.0050486058308457,0.0049935727530064,0.0052490002177287,0.0048017063354519,0.0007118505662263208,0.12170423800688979,0.005782205372860009,0.00578459749968699
180,LDL_fasting_statin_adj_earliest,diastolic_earliest,0.0319559268729666,0.0593840444412159,0.0864727963987875,0.151876939911429,0.0050453536804959,0.0050168173458878,0.0051594254656906,0.0050468295323993,0.021554363017121506,0.13567231323717233,0.14609659159811586,0.14666494549968523
181,LDL_fasting_statin_adj_earliest,systolic_earliest,0.019657765971854,0.0593840444412159,0.0868545172770288,0.113740049184802,0.0052542857577777,0.0048826635620651,0.0051650806742894,0.00503489321268,0.01634345017354797,0.14010225081411887,0.11041619934326534,0.11085177123497977
182,LDL_fasting_statin_adj_earliest,pulse_earliest,0.008692036294494,0.0593840444412159,0.107158011434709,0.0543495791035222,0.0050885032056279,0.0050476891845499,0.0048662969365361,0.0052215868563216,0.0089692102859176,0.16408056434271368,0.05290992457341669,0.053331998566098944
183,LDL_fasting_statin_adj_earliest,pw_peak_to_peak_time_earliest,-0.00838735271741,0.0593840444412159,0.0518746228014763,-0.0522338330011741,0.0048999152283406,0.0052782041167936,0.0061503122997559,0.0048601132119919,-0.005778036291887744,0.11002584319550189,-0.05163916340397927,-0.05159520498783792
184,LDL_fasting_statin_adj_earliest,pw_reflection_index_earliest,-0.0018016766670481,0.0593840444412159,0.0349378849129773,0.0003344042818482,0.005127322923134,0.004941428005373,0.0054908090542829,0.0048679071108959,3.1476359066753254e-05,0.09412647655205043,0.0003326279635541383,0.0003318607140136193
185,LDL_fasting_statin_adj_earliest,grip_strength_left_earliest,-0.0027469168635736,0.0593840444412159,0.0774635940916963,0.0130595929551348,0.00498911617832,0.0050710406028386,0.0049191554761377,0.0051436711883368,0.001778697672216961,0.13615180373987823,0.012860673860303576,0.012892393811253776
186,LDL_fasting_statin_adj_earliest,grip_strength_right_earliest,-0.0053028476003094,0.0593840444412159,0.0892110990626805,0.0135739040283318,0.0047354626242893,0.0050483665056104,0.0051975970638441,0.0049181604681375,0.0020060610992968363,0.14773203730706966,0.013322238813106992,0.013381277205341107
187,LDL_fasting_statin_adj_earliest,waist_circumference_earliest,0.0185073533657991,0.0593840444412159,0.245683852916688,0.0985148685616378,0.0049675884250401,0.0052058941522316,0.0051256720734525,0.004959428626247,0.029370418965512835,0.2929444098928584,0.08936310782858814,0.09471712334305525
188,LDL_fasting_statin_adj_earliest,hip_circumference_earliest,0.014029163318061,0.0593840444412159,0.185135790795178,0.0442977348865246,0.0051820413186093,0.0051081883318952,0.0053655081015453,0.0050504762514842,0.01069595850203607,0.2405565042866087,0.04179241914169838,0.04311969963621094
189,LDL_fasting_statin_adj_earliest,standing_height_earliest,-0.009847406570962,0.0593840444412159,0.22636332650368,-0.0503478050216057,0.0051486817674692,0.005033512721083,0.0046464054154456,0.005165398385874,-0.014165625715087338,0.2800385693196019,-0.04642935415985126,-0.04875805645324313
190,LDL_fasting_statin_adj_earliest,seated_height_earliest,-0.0046899028325705,0.0593840444412159,0.202875984661039,-0.0226537971236436,0.0051114466035652,0.0051980358290988,0.0052308270671442,0.0050617027493101,-0.005868615206864788,0.25879151150315816,-0.021200049807893223,-0.02203134598755569
191,LDL_fasting_statin_adj_earliest,weight_earliest,0.0166431106909845,0.0593840444412159,0.213007980208328,0.0601991922888035,0.0052122574974134,0.0049621669267143,0.0053393117705131,0.0049737975788715,0.016141933943426046,0.26634419596595765,0.0558974319102692,0.058338369738398545
192,LDL_fasting_statin_adj_earliest,bmi_earliest,0.0222728259833005,0.0593840444412159,0.243924051117662,0.0838903092767244,0.0052688037759864,0.0050406854949879,0.0050493372382847,0.0048807173052053,0.02492346498338867,0.2933581193114912,0.07631025265725505,0.08082122030559771
193,LDL_fasting_statin_adj_earliest,heel_bmd_tscore,0.0016795762244503,0.0593840444412159,0.0294129471126629,-0.0080714418664253,0.0050018925683668,0.0051557180959135,0.0058312806204042,0.0049717971118372,-0.0007154245019301256,0.08862489709050558,-0.008035894616905839,-0.00801466340676449
194,LDL_fasting_statin_adj_earliest,heel_bmd,-0.0001505533640744,0.0593840444412159,0.0253478395852535,-0.0102889340743076,0.00500583003151,0.005171763632275,0.0059171307619857,0.0047552865108361,-0.0008703998243080179,0.08457772995544245,-0.010250427185729737,-0.010221088883248118
195,LDL_fasting_statin_adj_earliest,heel_qui,0.0001087394718853,0.0593840444412159,0.024954609299175,-0.0098984631554353,0.0049408329325145,0.0053427321344293,0.0055438363381263,0.0051124790126231,-0.0008335075762786091,0.08418914701271382,-0.00986215011830051,-0.009833728712701278
196,LDL_fasting_statin_adj_earliest,body_fat_percentage_earliest,0.0365949679226463,0.0593840444412159,0.228705566161203,0.143979552455225,0.0051787135658157,0.0051312037376217,0.0049024590440987,0.0047851970406219,0.04017137469417424,0.2686205516310091,0.13093974169672695,0.13754446108320964
197,LDL_fasting_statin_adj_earliest,basal_metabolic_rate_earliest,0.0027899616602451,0.0593840444412159,0.177105890243103,0.0105197155941811,0.0048260466609221,0.0049919273884867,0.0051510996478811,0.0050088020164078,0.002462021760282236,0.2339731967814726,0.009978450898087578,0.010264650640595984
198,LDL_fasting_statin_adj_earliest,FVC_zscore,0.0075599981422327,0.0593840444412159,0.11009896393694,0.0214681216637659,0.0049308649885872,0.0049820594178032,0.0051058840336616,0.0048522801073453,0.0036134464420368184,0.1681599784739491,0.020925249269317808,0.021106353320818914
199,LDL_fasting_statin_adj_earliest,FEV1_zscore,0.0057322418907767,0.0593840444412159,0.0892803944440311,0.0007777493501131,0.0052099090936571,0.0052394399698332,0.0050594365570135,0.0052472566423781,0.00011501573438079552,0.14787964364326994,0.0007634869396379083,0.0007668667521484464
200,LDL_fasting_statin_adj_earliest,PEF_earliest,-0.0025517187008096,0.0593840444412159,0.0801239139465512,0.003214652845854,0.0049598554302321,0.0052846125961557,0.0051091555739945,0.0049718580391226,0.00044634344211352166,0.13884214010231738,0.0031638664749575,0.003172987434785346
201,LDL_fasting_statin_adj_earliest,logMAR_final_left,-0.0058736626610365,0.0593840444412159,0.0363924279311349,-0.0124844327004581,0.0051473391820911,0.0050438087990516,0.0064688775751147,0.005054540158129,-0.0011929504109550802,0.09552554563512303,-0.012412320375384265,-0.01238520057061836
202,LDL_fasting_statin_adj_earliest,logMAR_final_right,0.0015651988521496,0.0593840444412159,0.0384676660742834,-0.0173989601800475,0.0049858549448392,0.0050213334120045,0.0066914526087508,0.0050574129422446,-0.0016981231117286603,0.09754079544345515,-0.017289046633306115,-0.017253934416623967
203,LDL_fasting_statin_adj_earliest,SRT_left_earliest,0.000198856724679,0.0593840444412159,0.0891190568916349,-0.012661109663608,0.004823577607485,0.0049661967799553,0.0058184319520752,0.0050100573762911,-0.0018700553116066153,0.14765166327840318,-0.01242698967478645,-0.012481855984548882
204,LDL_fasting_statin_adj_earliest,SRT_right_earliest,0.0006713030151604,0.0593840444412159,0.100688045240085,-0.0093540331324884,0.0049721598146392,0.0052174454625197,0.0060875203550993,0.0049020946270594,-0.001488348933034311,0.15908093866431777,-0.009148862988695106,-0.009209627866423336
205,LDL_fasting_statin_adj_earliest,birth_weight_mean,-0.0010892292764964,0.0593840444412159,0.0391233624660582,-0.0202423708924146,0.0051930108890419,0.0050022202081072,0.0051551501882811,0.0051432811685536,-0.001988586321353366,0.09815940320470706,-0.020109851492267038,-0.020069925724315988
206,LDL_fasting_statin_adj_earliest,waist_hip_ratio_earliest,0.0169305185021584,0.0593840444412159,0.156265133222787,0.12236279818555,0.0049383766025584,0.005070006013039,0.0048876254526853,0.004886454010357,0.02577974874541657,0.20478351095467184,0.11575849535245636,0.1182015031188842
207,LDL_fasting_statin_adj_earliest,neuroticism_score,-0.0019955646217648,0.0593840444412159,0.0279111884474332,-0.0032370342066335,0.0049944331177608,0.0050248157979511,0.0052543788751529,0.0052119943443594,-0.0002821076229236147,0.08714798763288645,-0.003223831408256046,-0.003215021296210882
208,LDL_fasting_statin_adj_earliest,self_reported_health_earliest,-0.0087513819654195,0.0593840444412159,0.145136271293067,-0.0124496729704121,0.0048666339429939,0.0052357763675939,0.0051409489263019,0.0053060579194344,-0.002524377627221232,0.20269347642298435,-0.011979009202423374,-0.012193213795815692
209,LDL_fasting_statin_adj_earliest,lifetime_sexual_partners_mean,0.0004237666321973,0.0593840444412159,0.170850074010349,-0.0019546199376119,0.0049461093238689,0.0050308608191147,0.0092499491392738,0.0049867745562907,-0.00044556236669808584,0.22793524372452664,-0.0018597289365216473,-0.0019087340658781049
210,LDL_fasting_statin_adj_earliest,alcohol_intake_frequency_earliest,0.0105678880433579,0.0593840444412159,0.466523480841898,0.0234565576634997,0.0049893938320298,0.0050146157245332,0.0047570671548965,0.004821485171827,0.011998411815470018,0.5111105612456437,0.01737560176452433,0.02212789510993417
211,LDL_fasting_statin_adj_earliest,max_daily_cigarettes,-0.000835459401641,0.0593840444412159,0.0740719456085177,0.0051389990397788,0.0049832807413255,0.0051246632527671,0.005914420835358,0.0050279692645232,0.0006828084049511851,0.1328601069074935,0.005066037860010673,0.005075943930775399
212,LDL_fasting_statin_adj_earliest,sleep_duration_earliest,0.0035194722072165,0.0593840444412159,0.112644598240122,0.0191160761684744,0.0049129514334642,0.0051871613152696,0.0052463489733647,0.0048929644670461,0.003265712526131748,0.170707919470866,0.01861798921413858,0.01879000888527384
213,LDL_fasting_statin_adj_earliest,evening_chronotype_earliest,-0.0100434974252808,0.0593840444412159,-0.101736645754225,0.0184555828852022,0.0049258419307516,0.0050776125565212,0.0050140969584372,0.0054036566753248,-0.0007859910543930398,-0.04256198786411772,0.018481486046315807,0.018608019293408988
214,LDL_fasting_statin_adj_earliest,met_physical_activity,-0.0012998375992304,0.0593840444412159,0.139255786268682,-0.0146081005147373,0.0050044332900583,0.0050838234716488,0.0061040431982021,0.0051930067755384,-0.002877680163743825,0.19689945616341528,-0.014088818317902312,-0.014316376565870696
215,eduyears_mean,fiq_score_earliest_scaled,0.262211076118334,0.455310397955203,0.199472613218797,0.46500118642117,0.0046502199514593,0.0041637214924498,0.0049681429139782,0.0038454580290323,0.24406960741934527,0.3791395794151736,0.3689671825539011,0.31361026527638763
216,eduyears_mean,fathers_age,0.0840959859135599,0.455310397955203,0.0299357360164911,0.10708955986052,0.0050296988652222,0.0041042019825943,0.0050113767505763,0.0052289350167437,0.05082208553183043,0.46626899631750196,0.10377045307347295,0.0825236359573681
217,eduyears_mean,mothers_age,0.0824375174106111,0.455310397955203,0.0211765415524732,0.0953192130516952,0.0050584576714147,0.0041832341895878,0.0051320830050169,0.005198112174812,0.044672243948425394,0.4620812233544274,0.09318823482496984,0.07404083953003367
218,eduyears_mean,number_full_brothers,-0.106558816481597,0.455310397955203,0.0545479716324183,-0.151611798560047,0.0049324159715533,0.0043461177055216,0.0055531748129425,0.0049050625613294,-0.07416423647056962,0.4725621966876,-0.14308895651651085,-0.11427657233546516
219,eduyears_mean,number_full_sisters,-0.0968617234889148,0.455310397955203,0.0627871458756391,-0.133063968583074,0.0048291760350694,0.0042013073281335,0.0055425115571614,0.0050711642309459,-0.06616889421440575,0.48442218587699637,-0.12477548358847554,-0.09964127840558716
220,eduyears_mean,diastolic_earliest,-0.0376079679411929,0.455310397955203,0.0864727963987875,-0.040936337387035,0.0048114803728578,0.0040084460686374,0.005075656938226,0.005114678255424,-0.021314106793818986,0.5194276554880606,-0.03760186563418919,-0.030041354660783854
221,eduyears_mean,systolic_earliest,-0.0422642696044422,0.455310397955203,0.0868545172770288,-0.0583125005465945,0.0048420483208534,0.0040322915831212,0.0052058144228664,0.0050540305327237,-0.030340918652060116,0.5178207816958638,-0.053527430316116585,-0.04278146391338922
222,eduyears_mean,pulse_earliest,-0.0196236631304414,0.455310397955203,0.107158011434709,-0.0277210072877853,0.0051511694337429,0.0042276186131351,0.0051446920918744,0.0052155711551708,-0.014859590899077822,0.5354671603855081,-0.02491109454415977,-0.0199795913772034
223,eduyears_mean,pw_peak_to_peak_time_earliest,0.0476242814127045,0.455310397955203,0.0518746228014763,0.0749139915498853,0.005073700403719,0.004157105923933,0.0062132593211827,0.0050563799264248,0.03696632462098729,0.48934837855193636,0.0712084287352574,0.05666216927906058
224,eduyears_mean,pw_reflection_index_earliest,-0.0118278413747497,0.455310397955203,0.0349378849129773,-0.0242296814033814,0.0048446938548486,0.004335026268429,0.0054503187412552,0.0049582743372492,-0.011687689573035401,0.4819301540685596,-0.023444770324951444,-0.01860977548271147
225,eduyears_mean,grip_strength_left_earliest,0.0630945596193063,0.455310397955203,0.0774635940916963,0.0724258053009668,0.0049804910426604,0.0042515420031085,0.005093753739515,0.0048690690305645,0.037134495476174666,0.5088842082996197,0.067109385226061,0.053572522649490355
226,eduyears_mean,grip_strength_right_earliest,0.0681110136273674,0.455310397955203,0.0892110990626805,0.0843917215968308,0.0049719430430295,0.0042445290626612,0.0050450899906818,0.0048109656788138,0.04394169958014958,0.5154835204313735,0.07723356668776522,0.06179653892068478
227,eduyears_mean,waist_circumference_earliest,-0.113109005975796,0.455310397955203,0.245683852916688,-0.121426159883368,0.0049245136509509,0.0041298681180592,0.0052310843364102,0.0048679611906724,-0.07594251957843956,0.6152973612633734,-0.09264214488202638,-0.07829225776178579
228,eduyears_mean,hip_circumference_earliest,-0.0688163570116535,0.455310397955203,0.185135790795178,-0.0600079148837075,0.0047724351167624,0.0044688600102074,0.0053060034007851,0.004803975934474,-0.03536823054012161,0.5868303992926467,-0.049311087025164804,-0.04049907811719171
229,eduyears_mean,standing_height_earliest,0.12569425720306,0.455310397955203,0.22636332650368,0.14478197728734,0.0050440183471946,0.0043263991190665,0.0048084467822662,0.0045968308015017,0.08841923057685976,0.5961174623153467,0.11336569515483416,0.09497330917072117
230,eduyears_mean,seated_height_earliest,0.0739620527768008,0.455310397955203,0.202875984661039,0.090812038435004,0.0051215633459196,0.0039478491637369,0.0053484036622649,0.0051300980462369,0.05445514538139153,0.593836033657937,0.07306315130835747,0.0604755934558838
231,eduyears_mean,weight_earliest,-0.0762526568312854,0.455310397955203,0.213007980208328,-0.0726777187761251,0.0050815544969653,0.0040994652020087,0.0053167788304545,0.0049042835526967,-0.04414357038576454,0.6036937644457587,-0.05771033978165908,-0.04795524696419452
232,eduyears_mean,bmi_earliest,-0.137925231898271,0.455310397955203,0.243924051117662,-0.142515410552496,0.0046607675927829,0.0042405459919342,0.0052102439344987,0.0048971653463379,-0.0886975300148941,0.6083877219833903,-0.10912019864890869,-0.09219606618998151
233,eduyears_mean,heel_bmd_tscore,-0.0018492810004882,0.455310397955203,0.0294129471126629,0.006824005686862,0.0051044564068347,0.0042947075167206,0.0056884923975013,0.0050770505809373,0.003264013065969811,0.47826669572961955,0.006639086076485967,0.005267321378666414
234,eduyears_mean,heel_bmd,0.0023032839649985,0.455310397955203,0.0253478395852535,0.0121408946392739,0.0050202666696976,0.0042189383021393,0.0056729907802854,0.005030753743462,0.005768540829376605,0.47501306634130364,0.011857408163930522,0.009405670930386866
235,eduyears_mean,heel_qui,0.0017890762562667,0.455310397955203,0.024954609299175,0.0121955058767811,0.0049355713445413,0.004284328033121,0.0059723453264394,0.0050929672543611,0.00579076660264463,0.4747069263956992,0.011915190745604844,0.00945133301225783
236,eduyears_mean,body_fat_percentage_earliest,-0.136664099530254,0.455310397955203,0.228705566161203,-0.146919253649684,0.0047389224280082,0.0042498587204242,0.0048621130935366,0.004969540848612,-0.08991818520045293,0.5970203921388436,-0.11471545100779414,-0.0962175886541959
237,eduyears_mean,basal_metabolic_rate_earliest,-0.0263264243504601,0.455310397955203,0.177105890243103,-0.0148136147368429,0.0049251977097503,0.004338481113741,0.0051256950446372,0.0049647697228907,-0.008668309907624192,0.5849957439973721,-0.012287696747166845,-0.010056494719728564
238,eduyears_mean,FVC_zscore,-0.053633453779787,0.455310397955203,0.11009896393694,-0.0628661672788058,0.0047922663268801,0.0041888452926452,0.0052404850492695,0.005069343498782,-0.03375914213032291,0.5341101753482891,-0.05629825670828166,-0.04520807034278599
239,eduyears_mean,FEV1_zscore,-0.062767982143838,0.455310397955203,0.0892803944440311,-0.0811224952507083,0.0051838835403264,0.0042377421218609,0.0049659906740185,0.0051173534307149,-0.04225955443546701,0.5161247425323437,-0.07424240516671232,-0.05939803832426447
240,eduyears_mean,PEF_earliest,0.0852162889643214,0.455310397955203,0.0801239139465512,0.120440778900139,0.0050941470379308,0.0042262124725357,0.0049821480586464,0.0046945660273846,0.06158391609023007,0.5007642396649519,0.11110834468988191,0.08888740750926831
241,eduyears_mean,logMAR_final_left,-0.0831094384487019,0.455310397955203,0.0363924279311349,-0.132360059411844,0.0048743397258071,0.0042183226764949,0.0064793623524875,0.0052869534609668,-0.06318222688288186,0.464696633148013,-0.12725042033657868,-0.10135970562414562
242,eduyears_mean,logMAR_final_right,-0.0823900932278865,0.455310397955203,0.0384676660742834,-0.124072541543868,0.0049595024396858,0.0042882460463429,0.006408843912958,0.0050687856983664,-0.059518361581823276,0.46856495859384484,-0.11913182885981209,-0.09486687531026107
243,eduyears_mean,SRT_left_earliest,-0.0320285710689927,0.455310397955203,0.0891190568916349,-0.0473241977916083,0.0050145999846594,0.0041490858201873,0.0058591932094832,0.0049498465331737,-0.0247221134720186,0.5207507356117556,-0.04334554314563513,-0.03464995295913049
244,eduyears_mean,SRT_right_earliest,-0.0337699353568701,0.455310397955203,0.100688045240085,-0.0494170577508237,0.0052959199322005,0.004279360126652,0.0059840577693376,0.0049301943398263,-0.026228315896567392,0.5289602840459968,-0.04471053643490499,-0.0358215012214097
245,eduyears_mean,birth_weight_mean,0.0291869313032708,0.455310397955203,0.0391233624660582,0.034646775029966,0.0049879191353032,0.0041558519509181,0.0052991146533802,0.0051109498733073,0.016816021796314924,0.4844681334281091,0.03338322547406996,0.026510077007488444
246,eduyears_mean,waist_hip_ratio_earliest,-0.114143846682267,0.455310397955203,0.156265133222787,-0.138348932574836,0.0048832713803753,0.0041288693378283,0.0050340340392105,0.0049146175210927,-0.07804131645850264,0.5503479399692628,-0.11767978003286722,-0.09591444111339575
247,eduyears_mean,neuroticism_score,-0.0603737175244709,0.455310397955203,0.0279111884474332,-0.108626578944401,0.0050965998417813,0.0042467368370677,0.0050688085921939,0.0049008850504998,-0.05136889284393332,0.4643543520582203,-0.10544601115743052,-0.08385233668662877
248,eduyears_mean,self_reported_health_earliest,0.136292218374164,0.455310397955203,0.145136271293067,0.170656095640297,0.0048647775644234,0.0042871210688261,0.0050503266459588,0.0046785862733883,0.09433018779876234,0.5318135294194148,0.14690273090956169,0.11952732747212667
249,eduyears_mean,lifetime_sexual_partners_mean,0.0348677587615347,0.455310397955203,0.170850074010349,0.0492884889778723,0.0050569064473088,0.0042222183594988,0.0090607647105387,0.0047851897991575,0.028592769937674147,0.5783690487322074,0.04119967845665828,0.03365438584816196
250,eduyears_mean,alcohol_intake_frequency_earliest,0.138014148947313,0.455310397955203,0.466523480841898,0.15493255653345,0.0051665058380954,0.0041135157637102,0.0046408787101172,0.0050790534490877,0.11680069687778719,0.7408140496464612,0.08401812878171923,0.08511198636630497
251,eduyears_mean,max_daily_cigarettes,-0.0894203237493952,0.455310397955203,0.0740719456085177,-0.129956761920964,0.0046957158279425,0.0042112743421766,0.0057104617212799,0.0051481451812324,-0.06575529887990039,0.49370500379157867,-0.12055145342451375,-0.09639731867714163
252,eduyears_mean,sleep_duration_earliest,0.0202257211027143,0.455310397955203,0.112644598240122,0.0123040152964218,0.0049886527438431,0.0041642787230941,0.0054019171668881,0.0049830378507135,0.006646761308387597,0.5400866813337226,0.010992023545781009,0.008825555418101037
253,eduyears_mean,evening_chronotype_earliest,0.039965839945431,0.455310397955203,-0.101736645754225,0.0463479459300672,0.0049289144299158,0.0043414415479564,0.0050035704122661,0.0049899562429744,0.017150646794338958,0.36858392855000843,0.050363717430275234,0.04036080468953051
254,eduyears_mean,met_physical_activity,-0.0572701550340757,0.455310397955203,0.139255786268682,-0.102443129419193,0.0046202339954115,0.0042832488919219,0.006231099345091,0.004792919932458,-0.05689181414210686,0.5477565140118126,-0.08882107256423946,-0.07192938396212792
255,fiq_score_earliest_scaled,fathers_age,0.0540970626420247,0.199472613218797,0.0299357360164911,0.0804946795198723,0.0051665295804529,0.005096938690884,0.0050766747093517,0.0049684719889719,0.018249905128059875,0.22392150111018105,0.0790500801801493,0.07599334826887805
256,fiq_score_earliest_scaled,mothers_age,0.0520351988521441,0.199472613218797,0.0211765415524732,0.0838044366573642,0.0051193219282545,0.0048022547996531,0.0052495505028745,0.0049905255307173,0.018296678378628195,0.21539020140798015,0.08257852544088004,0.07935173827008614
257,fiq_score_earliest_scaled,number_full_brothers,-0.0712428335037193,0.199472613218797,0.0545479716324183,-0.154570530169468,0.0047337478835021,0.0049544172015823,0.0054155743964212,0.0049613972961614,-0.03800545029385989,0.2351241239036594,-0.14800278129043726,-0.14266273052281112
258,fiq_score_earliest_scaled,number_full_sisters,-0.0666851056123131,0.199472613218797,0.0627871458756391,-0.140452475977172,0.0048223844736718,0.005050255374465,0.0054460890486054,0.0050217915405919,-0.03573598662682329,0.2452633173223752,-0.13439887378090298,-0.1296544213591612
259,fiq_score_earliest_scaled,diastolic_earliest,-0.0183816539434996,0.199472613218797,0.0864727963987875,-0.0353375341872782,0.0051409643146277,0.0050215559677228,0.0052970800264757,0.0050309058342609,-0.009924478664651818,0.2801700161424391,-0.03386539890535119,-0.0327652016084988
260,fiq_score_earliest_scaled,systolic_earliest,-0.0233824180892143,0.199472613218797,0.0868545172770288,-0.0503518852343773,0.0048162426711085,0.0047336449336461,0.0050209057940132,0.0052832805449464,-0.014142561774384376,0.2795438478975637,-0.04819874298581825,-0.04663789808817625
261,fiq_score_earliest_scaled,pulse_earliest,-0.0122333233533067,0.199472613218797,0.107158011434709,-0.0100250236099833,0.0051403823381825,0.0049080272355306,0.0050388090062314,0.0052972053182142,-0.0030100845077818297,0.3001612576876369,-0.009499165387399413,-0.009227946121648086
262,fiq_score_earliest_scaled,pw_peak_to_peak_time_earliest,0.0350172777202659,0.199472613218797,0.0518746228014763,0.0374131907500211,0.0051383993092289,0.0049578204299858,0.005843410940991,0.005240000262334,0.00929775899563608,0.2478255179175316,0.036514475985586846,0.03515872377517067
263,fiq_score_earliest_scaled,pw_reflection_index_earliest,-0.0130322972158836,0.199472613218797,0.0349378849129773,-0.0097999480987804,0.005190410938746,0.0050446702942221,0.0055155563842995,0.0052136287249616,-0.002281732274283107,0.23274432643188017,-0.00965276896001409,-0.009280645294259886
264,fiq_score_earliest_scaled,grip_strength_left_earliest,0.0370509658383844,0.199472613218797,0.0774635940916963,0.0590328963794781,0.005061289079659,0.005076528073152,0.005156229312952,0.0050544764847846,0.01605252741041815,0.27015721447672447,0.056762723355177125,0.05484108082616625
265,fiq_score_earliest_scaled,grip_strength_right_earliest,0.0427667910194829,0.199472613218797,0.0892110990626805,0.0800410629715418,0.0050192897505961,0.0048725579084916,0.0049728342513371,0.00483236804665,0.022577066341067868,0.2787720726960048,0.07630244074115591,0.07387121191180619
266,fiq_score_earliest_scaled,waist_circumference_earliest,-0.0713960814325459,0.199472613218797,0.245683852916688,-0.0546633442930528,0.0050680363444237,0.0050949978422953,0.0051058830538414,0.0049610087311621,-0.02314237405722393,0.4213878708607527,-0.04662814089850275,-0.047645903421137004
267,fiq_score_earliest_scaled,hip_circumference_earliest,-0.0415885074269992,0.199472613218797,0.185135790795178,-0.0030242128101554,0.0051858489462199,0.0051931138288404,0.0052454081376574,0.0050382780107168,-0.0011218922661562407,0.37093087899378163,-0.002716216449668173,-0.002700953745940196
268,fiq_score_earliest_scaled,standing_height_earliest,0.0940337228669054,0.199472613218797,0.22636332650368,0.160395120714394,0.0052325064930627,0.0048792348812299,0.0047011732598076,0.0049222587223622,0.06402500385945552,0.3828641026961853,0.13782722930480493,0.13945373533550334
269,fiq_score_earliest_scaled,seated_height_earliest,0.0422042574341085,0.199472613218797,0.202875984661039,0.0929435486187214,0.0052207530410824,0.0050619560563442,0.0050859920331059,0.0049464763409569,0.03569354735263401,0.37859020133840204,0.08199147295791503,0.08210561127283458
